resume_id,jd_id,resume_category,graph_score,coverage,exact_matches,partial_matches,no_matches,sbert_score,structural_score,yoe_score,edu_score,section_score,resume_yoe,required_yoe,resume_edu_rank,required_edu_rank,label
paired_76,jd_76_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.7478,0.325,0.1,0.2,0.75,0.2,5,2,4,1
paired_77,jd_77_Data_Science_Enginee,real,0.2857,0.2857,2,0,5,0.4602,0.925,1.0,1.0,0.75,16.0,2,2,3,1
paired_79,jd_79_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.4352,0.925,1.0,1.0,0.75,5.8,5,4,3,1
paired_80,jd_80_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.4453,0.925,1.0,1.0,0.75,14.3,5,4,3,1
paired_81,jd_81_Data_Science_Enginee,real,0.4286,0.4286,3,0,4,0.6511,0.725,0.5,1.0,0.75,0.0,2,2,3,1
paired_82,jd_82_Executive/_Senior_Ex,real,0.0,0.0,0,0,0,0.375,0.685,1.0,0.2,0.75,3.7,3,2,4,1
paired_86,jd_86_Head_of_Internal_Con,real,0.0,0.0,0,0,0,0.6859,0.685,1.0,0.2,0.75,22.0,15,2,4,1
paired_89,jd_89_DevOps_Engineer,real,0.42,0.5,3,2,5,0.5944,0.925,1.0,1.0,0.75,14.3,3,2,3,1
paired_93,jd_93_Full_Stack_Developer,real,0.9842,1.0,18,1,0,0.8281,0.925,1.0,1.0,0.75,0.4,0,2,3,1
paired_94,jd_94_Full_Stack_Developer,real,0.9842,1.0,18,1,0,0.8417,0.925,1.0,1.0,0.75,6.7,0,2,3,1
paired_95,jd_95_Intern_(Generative_A,real,1.0,1.0,3,0,0,0.6094,1.0,1.0,1.0,1.0,42.3,0,2,3,1
paired_96,jd_96_Project_Coordinator_,real,1.0,1.0,2,0,0,0.5717,1.0,1.0,1.0,1.0,8.5,0,2,3,1
paired_97,jd_97_Network_Support_Engi,real,1.0,1.0,1,0,0,0.5128,1.0,1.0,1.0,1.0,7.0,3,2,3,1
paired_99,jd_99_Full_Stack_Developer,real,0.9842,1.0,18,1,0,0.7703,1.0,1.0,1.0,1.0,34.3,0,2,3,1
paired_104,jd_104_Executive/_Senior_Ex,real,0.0,0.0,0,0,0,0.4558,0.685,1.0,0.2,0.75,27.2,3,2,4,1
paired_105,jd_105_Sr.Officer_/_Executi,real,0.0,0.0,0,0,0,0.4894,0.76,1.0,0.2,1.0,34.3,0,2,4,1
paired_106,jd_106_Executive/_Senior_Ex,real,0.0,0.0,0,0,0,0.452,0.685,1.0,0.2,0.75,6.2,3,2,4,1
paired_112,jd_112_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.631,0.76,0.4,1.0,1.0,2.0,4,2,3,1
paired_114,jd_114_AI_Engineer,real,0.6444,0.7778,5,1,2,0.4655,0.685,1.0,0.2,0.75,13.8,0,2,4,1
paired_115,jd_115_HR_Officer,real,1.0,1.0,1,0,0,0.4407,1.0,1.0,1.0,1.0,24.9,0,2,3,1
paired_117,jd_117_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.7342,0.725,0.5,1.0,0.75,0.0,5,5,4,1
paired_120,jd_120_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.7462,0.685,1.0,0.2,0.75,11.3,5,2,4,1
paired_121,jd_121_Database_Administrat,real,0.6455,0.9091,5,3,1,0.6975,0.925,1.0,1.0,0.75,13.9,1,2,3,1
paired_122,jd_122_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.4905,1.0,1.0,1.0,1.0,34.3,4,2,3,1
paired_123,jd_123_System_Administrator,real,0.6667,0.6667,2,0,1,0.5919,0.925,1.0,1.0,0.75,1.2,0,2,3,1
paired_124,jd_124_Executive/_Senior_Ex,real,0.0,0.0,0,0,0,0.6955,0.685,1.0,0.2,0.75,32.9,3,2,4,1
paired_125,jd_125_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.5792,0.925,1.0,1.0,0.75,6.4,4,2,3,1
paired_126,jd_126_Intern_(Generative_A,real,1.0,1.0,3,0,0,0.5952,0.925,1.0,1.0,0.75,6.5,0,4,3,1
paired_130,jd_130_Marketing_Officer,real,1.0,1.0,2,0,0,0.6359,0.925,1.0,1.0,0.75,14.9,1,2,3,1
paired_132,jd_132_Executive/_Sr._Execu,real,1.0,1.0,1,0,0,0.6063,0.925,1.0,1.0,0.75,16.2,0,2,3,1
paired_133,jd_133_Executive_-_VAT,real,0.0,0.0,0,0,0,0.7676,0.925,1.0,1.0,0.75,27.0,0,2,3,1
paired_134,jd_134_Head_of_Internal_Con,real,0.0,0.0,0,0,0,0.56,0.685,1.0,0.2,0.75,20.8,15,2,4,1
paired_136,jd_136_Sr.Officer_/_Executi,real,0.0,0.0,0,0,0,0.4343,0.685,1.0,0.2,0.75,13.7,0,2,4,1
paired_138,jd_138_Senior_Software_Engi,real,1.0,1.0,2,0,0,0.6126,0.925,1.0,1.0,0.75,5.9,1,2,3,1
paired_141,jd_141_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.579,0.565,0.1,1.0,0.75,0.6,4,2,3,1
paired_143,jd_143_Network_Support_Engi,real,1.0,1.0,1,0,0,0.6846,0.925,1.0,1.0,0.75,19.0,3,2,3,1
paired_144,jd_144_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.6727,0.685,1.0,0.2,0.75,6.2,5,2,4,1
paired_145,jd_145_Data_Engineer,real,0.9571,1.0,6,1,0,0.7346,0.925,1.0,1.0,0.75,8.3,0,4,3,1
paired_148,jd_148_Executive/_Sr._Execu,real,1.0,1.0,1,0,0,0.6532,1.0,1.0,1.0,1.0,34.9,0,4,3,1
paired_150,jd_150_Site_Engineer,real,0.6667,0.6667,2,0,1,0.5022,1.0,1.0,1.0,1.0,12.9,0,2,3,1
paired_158,jd_158_Executive/_Sr._Execu,real,1.0,1.0,1,0,0,0.6345,1.0,1.0,1.0,1.0,2.3,0,2,3,1
paired_159,jd_159_Head_of_Internal_Con,real,0.0,0.0,0,0,0,0.746,0.325,0.1,0.2,0.75,5.9,15,2,4,1
paired_160,jd_160_Civil_Engineer,real,0.0,0.0,0,0,0,0.5317,0.565,0.1,1.0,0.75,1.5,5,2,3,1
paired_161,jd_161_System_Administrator,real,0.6667,0.6667,2,0,1,0.6548,0.925,1.0,1.0,0.75,13.8,0,2,3,1
paired_162,jd_162_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.677,0.685,1.0,0.2,0.75,19.9,5,2,4,1
paired_163,jd_163_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.6643,0.725,0.5,1.0,0.75,0.0,4,4,3,1
paired_164,jd_164_Senior_Software_Engi,real,1.0,1.0,2,0,0,0.5967,0.925,1.0,1.0,0.75,11.3,1,2,3,1
paired_167,jd_167_Site_Engineer,real,0.6667,0.6667,2,0,1,0.6623,1.0,1.0,1.0,1.0,2.3,0,2,3,1
paired_168,jd_168_Data_Science_Enginee,real,0.2857,0.2857,2,0,5,0.6503,0.925,1.0,1.0,0.75,7.3,2,2,3,1
paired_171,jd_171_Senior_Software_Engi,real,1.0,1.0,2,0,0,0.4664,0.925,1.0,1.0,0.75,6.1,1,2,3,1
paired_172,jd_172_Executive/_Sr._Execu,real,1.0,1.0,1,0,0,0.6475,0.925,1.0,1.0,0.75,5.0,0,2,3,1
paired_176,jd_176_Network_Support_Engi,real,1.0,1.0,1,0,0,0.6322,0.925,1.0,1.0,0.75,10.9,3,2,3,1
paired_179,jd_179_Intern_(Generative_A,real,1.0,1.0,3,0,0,0.4791,1.0,1.0,1.0,1.0,7.2,0,2,3,1
paired_180,jd_180_Network_Support_Engi,real,1.0,1.0,1,0,0,0.5185,0.725,0.5,1.0,0.75,0.0,3,2,3,1
paired_182,jd_182_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.2396,1.0,1.0,1.0,1.0,20.9,5,2,3,1
paired_186,jd_186_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.6107,0.925,1.0,1.0,0.75,52.1,5,2,3,1
paired_192,jd_192_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.2446,0.685,1.0,0.2,0.75,12.9,5,2,4,1
paired_195,jd_195_Intern_(Generative_A,real,1.0,1.0,3,0,0,0.6107,0.925,1.0,1.0,0.75,16.2,0,2,3,1
paired_196,jd_196_AI_Engineer,real,0.6667,0.7778,5,2,2,0.6525,0.685,1.0,0.2,0.75,2.4,0,2,4,1
paired_200,jd_200_Network_Support_Engi,real,1.0,1.0,1,0,0,0.7033,0.925,1.0,1.0,0.75,19.7,3,2,3,1
paired_201,jd_201_Database_Administrat,real,0.6455,0.9091,5,3,1,0.5952,0.925,1.0,1.0,0.75,41.0,1,2,3,1
paired_205,jd_205_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.6471,0.925,1.0,1.0,0.75,4.9,4,2,3,1
paired_206,jd_206_Senior_Software_Engi,real,1.0,1.0,2,0,0,0.5256,0.565,0.1,1.0,0.75,0.4,1,2,3,1
paired_207,jd_207_Management_Trainee_-,real,0.0,0.0,0,0,1,0.4556,1.0,1.0,1.0,1.0,3.7,0,2,3,1
paired_212,jd_212_AI_Engineer,real,0.7667,0.8889,6,2,1,0.6495,0.685,1.0,0.2,0.75,6.8,0,2,4,1
paired_213,jd_213_Network_Support_Engi,real,1.0,1.0,1,0,0,0.7837,0.925,1.0,1.0,0.75,7.2,3,2,3,1
paired_215,jd_215_Database_Administrat,real,0.6455,0.9091,5,3,1,0.516,0.925,1.0,1.0,0.75,15.0,1,2,3,1
paired_217,jd_217_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.592,0.925,1.0,1.0,0.75,35.9,4,2,3,1
paired_218,jd_218_Database_Administrat,real,0.6455,0.9091,5,3,1,0.6889,0.925,1.0,1.0,0.75,19.7,1,2,3,1
paired_219,jd_219_Manager-_Human_Resou,real,1.0,1.0,1,0,0,0.523,0.685,1.0,0.2,0.75,6.0,0,2,4,1
paired_220,jd_220_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.548,0.925,1.0,1.0,0.75,20.5,4,2,3,1
paired_222,jd_222_Network_Support_Engi,real,1.0,1.0,1,0,0,0.5873,0.725,0.5,1.0,0.75,0.0,3,2,3,1
paired_223,jd_223_Network_Support_Engi,real,1.0,1.0,1,0,0,0.6358,1.0,1.0,1.0,1.0,7.1,3,2,3,1
paired_234,jd_234_Network_Support_Engi,real,1.0,1.0,1,0,0,0.6319,0.725,0.5,1.0,0.75,0.0,3,2,3,1
paired_237,jd_237_Executive/_Senior_Ex,real,0.0,0.0,0,0,0,0.4159,0.685,1.0,0.2,0.75,6.9,3,2,4,1
paired_238,jd_238_Head_of_Internal_Con,real,0.0,0.0,0,0,0,0.5726,0.685,1.0,0.2,0.75,18.0,15,2,4,1
paired_244,jd_244_Full_Stack_Developer,real,0.9842,1.0,18,1,0,0.823,0.925,1.0,1.0,0.75,0.2,0,2,3,1
paired_246,jd_246_Head_of_Internal_Con,real,0.0,0.0,0,0,0,0.3538,0.325,0.1,0.2,0.75,10.0,15,2,4,1
paired_250,jd_250_Manager-_Human_Resou,real,1.0,1.0,1,0,0,0.4712,0.76,1.0,0.2,1.0,3.0,0,2,4,1
paired_251,jd_251_Senior_Software_Engi,real,1.0,1.0,2,0,0,0.45,0.925,1.0,1.0,0.75,7.8,1,2,3,1
paired_252,jd_252_Executive/_Senior_Ex,real,0.0,0.0,0,0,0,0.5855,0.325,0.1,0.2,0.75,1.5,3,2,4,1
paired_254,jd_254_Executive/_Sr._Execu,real,1.0,1.0,1,0,0,0.3633,0.925,1.0,1.0,0.75,3.7,0,2,3,1
paired_256,jd_256_Data_Science_Enginee,real,0.4286,0.4286,3,0,4,0.6457,0.925,1.0,1.0,0.75,6.8,2,2,3,1
paired_258,jd_258_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.7348,0.88,1.0,0.6,1.0,5.9,5,3,4,1
paired_262,jd_262_Manager-_Human_Resou,real,1.0,1.0,1,0,0,0.4536,0.685,1.0,0.2,0.75,0.0,0,2,4,1
paired_264,jd_264_Executive_-_VAT,real,0.0,0.0,0,0,0,0.5749,0.925,1.0,1.0,0.75,19.0,0,2,3,1
paired_268,jd_268_Executive/_Senior_Ex,real,0.0,0.0,0,0,0,0.511,0.685,1.0,0.2,0.75,8.0,3,2,4,1
paired_271,jd_271_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.4908,0.925,1.0,1.0,0.75,20.5,5,2,3,1
paired_274,jd_274_Database_Administrat,real,0.6455,0.9091,5,3,1,0.4906,0.925,1.0,1.0,0.75,7.3,1,2,3,1
paired_277,jd_277_Network_Support_Engi,real,1.0,1.0,1,0,0,0.4727,0.925,1.0,1.0,0.75,7.2,3,2,3,1
paired_279,jd_279_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.7945,0.325,0.1,0.2,0.75,0.4,5,2,4,1
paired_280,jd_280_Executive/_Senior_Ex,real,0.0,0.0,0,0,0,0.3137,0.685,1.0,0.2,0.75,6.5,3,2,4,1
paired_281,jd_281_Data_Science_Enginee,real,0.4286,0.4286,3,0,4,0.6428,1.0,1.0,1.0,1.0,2.6,2,2,3,1
paired_282,jd_282_System_Administrator,real,0.6667,0.6667,2,0,1,0.648,0.925,1.0,1.0,0.75,3.2,0,2,3,1
paired_284,jd_284_Data_Science_Enginee,real,0.4286,0.4286,3,0,4,0.4284,1.0,1.0,1.0,1.0,27.9,2,2,3,1
paired_288,jd_288_Sr.Officer_/_Executi,real,0.0,0.0,0,0,0,0.4657,0.685,1.0,0.2,0.75,6.6,0,2,4,1
paired_290,jd_290_Data_Science_Enginee,real,0.4286,0.4286,3,0,4,0.59,0.925,1.0,1.0,0.75,14.3,2,2,3,1
paired_292,jd_292_Full_Stack_Developer,real,0.9842,1.0,18,1,0,0.7298,0.925,1.0,1.0,0.75,0.8,0,4,3,1
paired_295,jd_295_Full_Stack_Developer,real,0.9842,1.0,18,1,0,0.8427,0.925,1.0,1.0,0.75,32.9,0,2,3,1
paired_296,jd_296_Business_Development,real,1.0,1.0,1,0,0,0.4851,0.925,1.0,1.0,0.75,0.0,0,2,3,1
paired_298,jd_298_System_Administrator,real,1.0,1.0,3,0,0,0.6064,0.925,1.0,1.0,0.75,40.0,0,2,3,1
paired_299,jd_299_AI_Engineer,real,0.6444,0.7778,5,1,2,0.5535,0.685,1.0,0.2,0.75,4.0,0,2,4,1
paired_302,jd_302_Database_Administrat,real,0.7727,0.9091,7,2,1,0.6978,0.925,1.0,1.0,0.75,6.9,1,2,3,1
paired_303,jd_303_Project_Coordinator_,real,1.0,1.0,2,0,0,0.6068,1.0,1.0,1.0,1.0,3.2,0,2,3,1
paired_305,jd_305_Executive_-_VAT,real,0.0,0.0,0,0,0,0.6532,0.925,1.0,1.0,0.75,13.8,0,2,3,1
paired_309,jd_309_Data_Engineer,real,0.5714,0.5714,4,0,3,0.62,1.0,1.0,1.0,1.0,0.4,0,2,3,1
paired_311,jd_311_Database_Administrat,real,0.7364,1.0,6,3,0,0.3593,1.0,1.0,1.0,1.0,33.2,1,2,3,1
paired_312,jd_312_Senior_Software_Engi,real,1.0,1.0,2,0,0,0.562,1.0,1.0,1.0,1.0,25.7,1,2,3,1
paired_314,jd_314_Network_Support_Engi,real,1.0,1.0,1,0,0,0.6804,0.925,1.0,1.0,0.75,8.3,3,2,3,1
paired_315,jd_315_Business_Development,real,1.0,1.0,1,0,0,0.5564,0.925,1.0,1.0,0.75,21.9,0,4,3,1
paired_318,jd_318_Database_Administrat,real,0.6455,0.9091,5,3,1,0.6936,0.925,1.0,1.0,0.75,14.9,1,2,3,1
paired_321,jd_321_Executive/_Sr._Execu,real,1.0,1.0,1,0,0,0.546,0.925,1.0,1.0,0.75,13.8,0,2,3,1
paired_324,jd_324_System_Administrator,real,0.6667,0.6667,2,0,1,0.5576,1.0,1.0,1.0,1.0,16.2,0,2,3,1
paired_325,jd_325_Executive/_Sr._Execu,real,1.0,1.0,1,0,0,0.3158,1.0,1.0,1.0,1.0,33.2,0,2,3,1
paired_326,jd_326_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.5277,0.925,1.0,1.0,0.75,6.1,5,2,3,1
paired_330,jd_330_Mechanical_Engineer,real,0.0,0.0,0,0,0,0.5313,0.925,1.0,1.0,0.75,19.2,0,2,3,1
paired_334,jd_334_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.5363,0.925,1.0,1.0,0.75,18.3,5,2,3,1
paired_336,jd_336_Database_Administrat,real,0.6455,0.9091,5,3,1,0.645,0.925,1.0,1.0,0.75,6.5,1,2,3,1
paired_337,jd_337_AI_Engineer,real,0.6444,0.7778,5,1,2,0.4031,0.685,1.0,0.2,0.75,31.9,0,2,4,1
paired_339,jd_339_Business_Development,real,1.0,1.0,1,0,0,0.6174,0.925,1.0,1.0,0.75,18.0,0,2,3,1
paired_341,jd_341_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.3511,0.925,1.0,1.0,0.75,10.0,5,2,3,1
paired_342,jd_342_Manager-_Human_Resou,real,1.0,1.0,1,0,0,0.4964,0.685,1.0,0.2,0.75,11.3,0,2,4,1
paired_343,jd_343_AI_Engineer,real,0.7556,0.8889,6,1,1,0.6274,0.685,1.0,0.2,0.75,4.5,0,2,4,1
paired_344,jd_344_AI_Engineer,real,0.9444,1.0,8,1,0,0.6872,0.685,1.0,0.2,0.75,0.2,0,2,4,1
paired_345,jd_345_Network_Support_Engi,real,1.0,1.0,1,0,0,0.6792,0.925,1.0,1.0,0.75,35.9,3,2,3,1
paired_346,jd_346_Manager-_Human_Resou,real,1.0,1.0,1,0,0,0.478,0.685,1.0,0.2,0.75,13.8,0,2,4,1
paired_350,jd_350_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.75,0.685,1.0,0.2,0.75,18.0,5,2,4,1
paired_351,jd_351_Head_of_Internal_Con,real,0.0,0.0,0,0,0,0.3561,0.685,1.0,0.2,0.75,35.8,15,2,4,1
paired_352,jd_352_Full_Stack_Developer,real,0.9842,1.0,18,1,0,0.78,0.925,1.0,1.0,0.75,6.8,0,2,3,1
paired_354,jd_354_Head_of_Internal_Con,real,0.0,0.0,0,0,0,0.5562,0.325,0.1,0.2,0.75,8.0,15,2,4,1
paired_355,jd_355_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.7714,0.76,1.0,0.2,1.0,31.5,5,2,4,1
paired_356,jd_356_Senior_Software_Engi,real,1.0,1.0,2,0,0,0.3968,1.0,1.0,1.0,1.0,5.9,1,3,3,1
paired_358,jd_358_Data_Engineer,real,0.5714,0.5714,4,0,3,0.7231,0.925,1.0,1.0,0.75,0.5,0,2,3,1
paired_359,jd_359_Database_Administrat,real,0.6455,0.9091,5,3,1,0.6135,0.925,1.0,1.0,0.75,18.3,1,2,3,1
paired_366,jd_366_Executive_-_VAT,real,0.0,0.0,0,0,0,0.3187,1.0,1.0,1.0,1.0,33.2,0,2,3,1
paired_368,jd_368_Intern_(Generative_A,real,1.0,1.0,3,0,0,0.3629,1.0,1.0,1.0,1.0,34.3,0,2,3,1
paired_370,jd_370_AI_Engineer,real,0.7778,0.8889,6,2,1,0.5969,0.76,1.0,0.2,1.0,6.3,0,2,4,1
paired_371,jd_371_Manager-_Human_Resou,real,1.0,1.0,1,0,0,0.6212,0.685,1.0,0.2,0.75,22.8,0,2,4,1
paired_374,jd_374_Mechanical_Engineer,real,0.0,0.0,0,0,0,0.627,0.925,1.0,1.0,0.75,5.2,0,2,3,1
paired_377,jd_377_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.7226,0.565,0.1,1.0,0.75,0.4,4,2,3,1
paired_378,jd_378_Senior_Software_Engi,real,1.0,1.0,2,0,0,0.4207,0.565,0.1,1.0,0.75,0.8,1,4,3,1
paired_379,jd_379_Executive_-_VAT,real,0.0,0.0,0,0,0,0.6668,1.0,1.0,1.0,1.0,34.3,0,2,3,1
paired_380,jd_380_Intern_(Generative_A,real,1.0,1.0,3,0,0,0.4931,1.0,1.0,1.0,1.0,8.5,0,2,3,1
paired_382,jd_382_AI_Engineer,real,0.6444,0.7778,5,1,2,0.426,0.685,1.0,0.2,0.75,14.1,0,2,4,1
paired_385,jd_385_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.7225,0.925,1.0,1.0,0.75,19.9,4,2,3,1
paired_386,jd_386_Site_Engineer,real,1.0,1.0,3,0,0,0.6359,1.0,1.0,1.0,1.0,15.3,0,2,3,1
paired_387,jd_387_System_Administrator,real,0.6667,0.6667,2,0,1,0.5981,1.0,1.0,1.0,1.0,3.8,0,4,3,1
paired_389,jd_389_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.6843,0.76,1.0,0.2,1.0,7.3,5,2,4,1
paired_390,jd_390_Intern_(Generative_A,real,1.0,1.0,3,0,0,0.4897,0.925,1.0,1.0,0.75,7.3,0,2,3,1
paired_397,jd_397_Civil_Engineer,real,0.0,0.0,0,0,0,0.4425,0.565,0.1,1.0,0.75,3.7,5,2,3,1
paired_398,jd_398_Data_Science_Enginee,real,0.2857,0.2857,2,0,5,0.654,1.0,1.0,1.0,1.0,6.3,2,2,3,1
paired_399,jd_399_Executive_-_VAT,real,0.0,0.0,0,0,0,0.7397,0.925,1.0,1.0,0.75,0.0,0,2,3,1
paired_400,jd_400_HR_Officer,real,1.0,1.0,1,0,0,0.4484,0.925,1.0,1.0,0.75,2.1,0,4,3,1
paired_401,jd_401_Data_Engineer,real,0.5714,0.5714,4,0,3,0.5305,0.925,1.0,1.0,0.75,5.0,0,2,3,1
paired_404,jd_404_Management_Trainee_-,real,0.0,0.0,0,0,1,0.5072,1.0,1.0,1.0,1.0,35.5,0,2,3,1
paired_405,jd_405_Database_Administrat,real,0.6455,0.9091,5,3,1,0.6527,0.925,1.0,1.0,0.75,34.0,1,2,3,1
paired_408,jd_408_DevOps_Engineer,real,0.37,0.4,3,1,6,0.4423,1.0,1.0,1.0,1.0,25.4,3,2,3,1
paired_413,jd_413_Full_Stack_Developer,real,0.9842,1.0,18,1,0,0.7626,1.0,1.0,1.0,1.0,0.0,0,4,3,1
paired_414,jd_414_Executive_-_VAT,real,0.0,0.0,0,0,0,0.2166,0.925,1.0,1.0,0.75,12.9,0,2,3,1
paired_415,jd_415_Intern_(Generative_A,real,1.0,1.0,3,0,0,0.5953,0.925,1.0,1.0,0.75,7.2,0,2,3,1
paired_418,jd_418_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.3327,0.925,1.0,1.0,0.75,7.2,5,2,3,1
paired_421,jd_421_Senior_Software_Engi,real,1.0,1.0,2,0,0,0.4427,0.565,0.1,1.0,0.75,0.2,1,2,3,1
paired_423,jd_423_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.5726,0.925,1.0,1.0,0.75,18.0,5,2,3,1
paired_424,jd_424_Data_Engineer,real,0.6714,0.7143,4,1,2,0.6694,1.0,1.0,1.0,1.0,2.0,0,2,3,1
paired_425,jd_425_Manager-_Human_Resou,real,1.0,1.0,1,0,0,0.5713,0.685,1.0,0.2,0.75,13.7,0,2,4,1
paired_426,jd_426_Network_Support_Engi,real,1.0,1.0,1,0,0,0.7359,0.64,0.1,1.0,1.0,2.6,3,2,3,1
paired_427,jd_427_AI_Engineer,real,0.6444,0.7778,5,1,2,0.5094,0.685,1.0,0.2,0.75,25.8,0,2,4,1
paired_429,jd_429_Mechanical_Designer,real,0.0,0.0,0,0,0,0.4752,0.925,1.0,1.0,0.75,20.5,5,2,3,1
paired_431,jd_431_Database_Administrat,real,0.6455,0.9091,5,3,1,0.6644,0.725,0.5,1.0,0.75,0.0,1,4,3,1
paired_432,jd_432_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.5643,1.0,1.0,1.0,1.0,23.9,4,2,3,1
paired_433,jd_433_Management_Trainee_-,real,0.0,0.0,0,0,1,0.5351,1.0,1.0,1.0,1.0,34.5,0,2,3,1
paired_443,jd_443_Executive/_Sr._Execu,real,1.0,1.0,1,0,0,0.5509,0.925,1.0,1.0,0.75,0.4,0,2,3,1
paired_445,jd_445_Sr.Officer_/_Executi,real,0.0,0.0,0,0,0,0.5276,0.685,1.0,0.2,0.75,34.0,0,2,4,1
paired_447,jd_447_Executive/_Senior_Ex,real,0.0,0.0,0,0,0,0.4423,0.325,0.1,0.2,0.75,0.8,3,2,4,1
paired_448,jd_448_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.6446,0.925,1.0,1.0,0.75,8.2,4,2,3,1
paired_449,jd_449_DevOps_Engineer,real,0.37,0.4,3,1,6,0.539,1.0,1.0,1.0,1.0,3.0,3,2,3,1
paired_453,jd_453_Network_Support_Engi,real,1.0,1.0,1,0,0,0.5068,0.565,0.1,1.0,0.75,0.3,3,2,3,1
paired_456,jd_456_Database_Administrat,real,0.6455,0.9091,5,3,1,0.6836,0.925,1.0,1.0,0.75,20.0,1,2,3,1
paired_459,jd_459_Executive/_Senior_Ex,real,0.0,0.0,0,0,0,0.4306,0.685,1.0,0.2,0.75,28.0,3,2,4,1
paired_460,jd_460_Database_Administrat,real,0.6455,0.9091,5,3,1,0.5227,0.565,0.1,1.0,0.75,0.8,1,4,3,1
paired_461,jd_461_HR_Officer,real,1.0,1.0,1,0,0,0.6653,0.925,1.0,1.0,0.75,3.2,0,2,3,1
paired_462,jd_462_DevOps_Engineer,real,0.37,0.4,3,1,6,0.6261,0.925,1.0,1.0,0.75,52.1,3,2,3,1
paired_463,jd_463_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.7006,0.925,1.0,1.0,0.75,26.3,5,4,4,1
paired_465,jd_465_Asst._Manager/_Mange,real,1.0,1.0,1,0,0,0.4769,0.565,0.1,1.0,0.75,2.1,5,4,3,1
paired_468,jd_468_Network_Support_Engi,real,1.0,1.0,1,0,0,0.6179,0.925,1.0,1.0,0.75,16.0,3,2,3,1
paired_469,jd_469_Mechanical_Engineer,real,0.0,0.0,0,0,0,0.2033,0.925,1.0,1.0,0.75,35.8,0,2,3,1
paired_470,jd_470_Network_Support_Engi,real,1.0,1.0,1,0,0,0.7928,0.725,0.5,1.0,0.75,0.0,3,2,3,1
paired_472,jd_472_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.6368,0.565,0.1,1.0,0.75,1.0,4,2,3,1
paired_473,jd_473_Management_Trainee_-,real,0.0,0.0,0,0,1,0.4609,1.0,1.0,1.0,1.0,0.3,0,2,3,1
paired_476,jd_476_Machine_Learning_(ML,real,1.0,1.0,8,0,0,0.6735,0.685,1.0,0.2,0.75,6.5,5,2,4,1
paired_477,jd_477_System_Administrator,real,1.0,1.0,3,0,0,0.4681,0.925,1.0,1.0,0.75,8.2,0,2,3,1
paired_478,jd_478_Management_Trainee_-,real,0.0,0.0,0,0,1,0.5984,1.0,1.0,1.0,1.0,41.0,0,2,3,1
paired_483,jd_483_Sr.Officer_/_Executi,real,0.0,0.0,0,0,0,0.5858,0.685,1.0,0.2,0.75,41.0,0,2,4,1
paired_485,jd_485_Manager-_Human_Resou,real,1.0,1.0,1,0,0,0.6182,0.76,1.0,0.2,1.0,24.9,0,2,4,1
paired_487,jd_487_Database_Administrat,real,0.6455,0.9091,5,3,1,0.6128,0.8,0.5,1.0,1.0,0.0,1,4,3,1
paired_495,jd_495_Senior_iOS_Engineer,real,0.75,1.0,2,2,0,0.5418,0.925,1.0,1.0,0.75,5.0,4,2,3,1
paired_496,jd_496_AI_Engineer,real,0.6444,0.7778,5,1,2,0.3916,0.685,1.0,0.2,0.75,23.1,0,2,4,1
paired_497,jd_497_AI_Engineer,real,0.6444,0.7778,5,1,2,0.6364,0.925,1.0,1.0,0.75,0.7,0,4,4,1
